2021-05-31 16:16:08,321 INFO [dump-all-ok] gateway-management-uat.yaml+DEFAULT_GROUP, 1621411194000, length=2378, md5=08e2b107ef5c66b7ac699b015d52372c

2021-05-31 16:16:08,323 INFO [dump-all-ok] seata-local+DEFAULT_GROUP, 1621411194000, length=610, md5=05b53d81c8b183e97a6b5896041ba884

2021-05-31 16:16:08,324 INFO [dump-all-ok] keycloak-uat.yaml+PUBLIC, 1621411194000, length=2521, md5=0fbf13d85f5e73a9b1e6a7770df50586

2021-05-31 16:16:08,325 INFO [dump-all-ok] seata-uat.yaml+DEFAULT_GROUP, 1621411194000, length=610, md5=05b53d81c8b183e97a6b5896041ba884

2021-05-31 16:16:08,328 INFO [dump-all-ok] url-permission-map.yaml+DEFAULT_GROUP, 1621479220000, length=18382, md5=280bdc125c98c63ad4ae23df6a8e3abd

2021-05-31 16:16:08,332 INFO [dump-all-ok] redis-uat.yaml+PUBLIC, 1621479220000, length=566, md5=8e03753524de74b43a62a4f0b1ee724d

2021-05-31 16:16:08,333 INFO [dump-all-ok] rabbitmq-uat.yaml+PUBLIC, 1621479220000, length=342, md5=02c186f8e37ee2b73fdec186baf9546e

2021-05-31 16:16:08,336 INFO [dump-all-ok] mysql-common-uat.yaml+PUBLIC, 1621479220000, length=2067, md5=edbb22b747a20d4c7c67add092e04ed2

2021-05-31 16:16:08,338 INFO [dump-all-ok] feign-local.yaml+PUBLIC, 1621479220000, length=1115, md5=612043e70c713d3875f091e3a2e05159

2021-05-31 16:16:08,343 INFO [dump-all-ok] application-common-uat.yaml+PUBLIC, 1621479220000, length=892, md5=cb41c6a0b692c674a220f2fcee825ffc

2021-05-31 16:16:08,344 INFO [dump-all-ok] service-oss-uat.yaml+DEFAULT_GROUP, 1621479220000, length=1044, md5=96a858c3a38e874ef3c018dc935185de

2021-05-31 16:16:08,348 INFO [dump-all-ok] service-exam-uat.yaml+DEFAULT_GROUP, 1621479220000, length=1624, md5=c318a636890d90bfbb4dcd3473447b4d

2021-05-31 16:16:08,349 INFO [dump-all-ok] service-account-uat.yaml+DEFAULT_GROUP, 1621479220000, length=810, md5=44f335d27472e54fa243fd03e787835c

2021-05-31 16:16:08,351 INFO [dump-all-ok] bff-student-iot-uat.yaml+DEFAULT_GROUP, 1621479220000, length=232, md5=b0b21c085e16e4fc6162cd7aed88ddc6

2021-05-31 16:16:08,352 INFO [dump-all-ok] bff-teacher-iot-uat.yaml+DEFAULT_GROUP, 1621479220000, length=294, md5=63799a10355b1aec73b2c3a46024d8cd

2021-05-31 16:16:08,353 INFO [dump-all-ok] feign-uat.yaml+PUBLIC, 1621479220000, length=1205, md5=5bad47d0f481982d177d41e00218b9d8

2021-05-31 16:16:08,355 INFO [dump-all-ok] gateway-management-uat.yaml+DEFAULT_GROUP, 1621479220000, length=1806, md5=bc09ac88af01e6bb4f740cb1741815cf

2021-05-31 16:16:08,356 INFO [dump-all-ok] keycloak-uat.yaml+PUBLIC, 1621846637000, length=2468, md5=546e598ab3d5f4bbabcc3680a749e3d2

2021-05-31 16:16:08,358 INFO [dump-all-ok] service-user-uat.yaml+DEFAULT_GROUP, 1622095799000, length=1646, md5=9e4a9c8fae9d7d75e04b0ec29865c52f

2021-05-31 16:16:08,359 INFO [dump-all-ok] mqtt-uat.yaml+PUBLIC, 1621479220000, length=262, md5=b385cb55451783d6e1632a47e59ca830

2021-05-31 16:16:08,360 INFO [dump-all-ok] seata-uat.yaml+PUBLIC, 1621825065000, length=686, md5=85ae39373a98cef6857f7d89545f6dae

2021-05-31 16:16:08,385 INFO [dump-all-ok] service.enableDegrade+SEATA_GROUP, 1621823804000, length=5, md5=68934a3e9455fa72420237eb05902327

2021-05-31 16:16:08,397 INFO [dump-all-ok] service.disableGlobalTransaction+SEATA_GROUP, 1621823804000, length=5, md5=68934a3e9455fa72420237eb05902327

2021-05-31 16:16:08,398 INFO [dump-all-ok] store.mode+SEATA_GROUP, 1621823805000, length=2, md5=d77d5e503ad1439f585ac494268b351b

2021-05-31 16:16:08,401 INFO [dump-all-ok] store.db.datasource+SEATA_GROUP, 1621823805000, length=5, md5=3d650fb8a5df01600281d48c47c9fa60

2021-05-31 16:16:08,402 INFO [dump-all-ok] store.db.dbType+SEATA_GROUP, 1621823805000, length=5, md5=81c3b080dad537de7e10e0987a4bf52e

2021-05-31 16:16:08,599 INFO [dump-all-ok] store.db.driverClassName+SEATA_GROUP, 1621823806000, length=21, md5=683cf0c3a5a56cec94dfac94ca16d760

2021-05-31 16:16:08,771 INFO [dump-all-ok] store.db.url+SEATA_GROUP, 1622095507000, length=54, md5=cc95245bfc12bb241eb28d8834ee4d27

2021-05-31 16:16:08,773 INFO [dump-all-ok] store.db.user+SEATA_GROUP, 1621823806000, length=4, md5=63a9f0ea7bb98050796b649e85481845

2021-05-31 16:16:08,775 INFO [dump-all-ok] store.db.password+SEATA_GROUP, 1621823807000, length=3, md5=202cb962ac59075b964b07152d234b70

2021-05-31 16:16:08,822 INFO [dump-all-ok] store.db.minConn+SEATA_GROUP, 1621823807000, length=1, md5=e4da3b7fbbce2345d7772b0674a318d5

2021-05-31 16:16:08,824 INFO [dump-all-ok] store.db.maxConn+SEATA_GROUP, 1621823807000, length=2, md5=34173cb38f07f89ddbebc2ac9128303f

2021-05-31 16:16:08,825 INFO [dump-all-ok] store.db.globalTable+SEATA_GROUP, 1621823808000, length=12, md5=8b28fb6bb4c4f984df2709381f8eba2b

2021-05-31 16:16:08,827 INFO [dump-all-ok] store.db.branchTable+SEATA_GROUP, 1621823808000, length=12, md5=54bcdac38cf62e103fe115bcf46a660c

2021-05-31 16:16:08,828 INFO [dump-all-ok] store.db.queryLimit+SEATA_GROUP, 1621823808000, length=3, md5=f899139df5e1059396431415e770c6dd

2021-05-31 16:16:08,829 INFO [dump-all-ok] store.db.lockTable+SEATA_GROUP, 1621823809000, length=10, md5=55e0cae3b6dc6696b768db90098b8f2f

2021-05-31 16:16:08,830 INFO [dump-all-ok] store.db.maxWait+SEATA_GROUP, 1621823809000, length=4, md5=a35fe7f7fe8217b4369a0af4244d1fca

2021-05-31 16:16:08,831 INFO [dump-all-ok] service-order-uat.yaml+DEFAULT_GROUP, 1622095782000, length=1647, md5=288ee422148fa4b728827053c94cd161

2021-05-31 16:16:08,834 INFO [dump-all-ok] service.vgroupMapping.service-order-fescar-service-group+SEATA_GROUP, 1621906152000, length=7, md5=c21f969b5f03d33d43e04f8f136e7682

2021-05-31 16:16:08,835 INFO [dump-all-ok] service.vgroupMapping.service-order_group+SEATA_GROUP, 1621906828000, length=7, md5=c21f969b5f03d33d43e04f8f136e7682

2021-05-31 16:16:08,846 INFO [dump-all-ok] service.vgroupMapping.service-order_group+SEATA_GROUP, 1621906915000, length=7, md5=c21f969b5f03d33d43e04f8f136e7682

2021-05-31 16:16:08,847 INFO [dump-all-ok] service.vgroupMapping.service-user_group+SEATA_GROUP, 1622095712000, length=7, md5=c21f969b5f03d33d43e04f8f136e7682

